"ra","dec","file","root","grade","zfit","z","comment","References","nRef","grating","filter","sn50","wmin","wmax","Lya","Ha","OIII","HST","NIRCam","slit","FITS","Fnu","Flam"
"214.797601","52.718832","ceers-lr-v1_prism-clear_1345_13900.spec.fits","ceers-lr-v1","1","1.019","1.019","","-","0","PRISM","CLEAR","0.11","0.6","5.29","","0.4","1.8","","","","FITS   zfit   spl","",""
"214.797257","52.723139","ceers-lr-v1_prism-clear_1345_13953.spec.fits","ceers-lr-v1","3","3.1318","3.1318","","-","0","PRISM","CLEAR","4.03","0.6","5.29","","7.5","7.6","","","","FITS   zfit   spl","",""
"215.234986","53.057242","ceers-lr-v1_prism-clear_1345_1395.spec.fits","ceers-lr-v1","3","4.281","4.281","","KNa23  z=4.283","1","PRISM","CLEAR","4.18","1.9","5.29","","43.7","41.9","","","","FITS   zfit   spl","",""
"215.225629","53.028867","ceers-lr-v1_prism-clear_1345_13980.spec.fits","ceers-lr-v1","3","3.3545","3.3545","","-","0","PRISM","CLEAR","2.08","0.6","5.29","","23.1","21","","","","FITS   zfit   spl","",""
"215.232061","53.033451","ceers-lr-v1_prism-clear_1345_13981.spec.fits","ceers-lr-v1","1","0.4998","0.4998","","-","0","PRISM","CLEAR","2.37","0.6","5.29","","-0.6","0.2","","","","FITS   zfit   spl","",""
"215.139577","52.970075","ceers-lr-v1_prism-clear_1345_13998.spec.fits","ceers-lr-v1","1","0.194","0.194","","-","0","PRISM","CLEAR","2.06","0.6","5.29","","0.4","","","","","FITS   zfit   spl","",""
"214.791312","52.723121","ceers-lr-v1_prism-clear_1345_14000.spec.fits","ceers-lr-v1","1","0.3644","0.3644","","-","0","PRISM","CLEAR","2.4","0.6","5.29","","0.5","4.8","","","","FITS   zfit   spl","",""
"215.116105","52.974184","ceers-lr-v1_prism-clear_1345_1400.spec.fits","ceers-lr-v1","3","4.4914","4.4914","background","KNa23  z=4.492","1","PRISM","CLEAR","19.34","0.6","5.28","16.3","23","31.3","","","","FITS   zfit   spl","",""
"215.245801","53.065295","ceers-lr-v1_prism-clear_1345_1401.spec.fits","ceers-lr-v1","3","5.3764","5.3764","","YIs23  z=5.375 ;  KNa23  z=5.375","2","PRISM","CLEAR","6.64","0.6","5.29","-0.5","30","37.1","","","","FITS   zfit   spl","",""
"215.129247","52.970677","ceers-lr-v1_prism-clear_1345_14100.spec.fits","ceers-lr-v1","3","2.7382","2.7382","","-","0","PRISM","CLEAR","1.19","0.6","5.29","","1.6","7.3","","","","FITS   zfit   spl","",""
"215.232118","53.057369","ceers-lr-v1_prism-clear_1345_1410.spec.fits","ceers-lr-v1","3","5.2608","5.2608","","KNa23  z=5.262","1","PRISM","CLEAR","5.96","1.6","5.29","","13.4","22.1","","","","FITS   zfit   spl","",""
"215.213899","53.033408","ceers-lr-v1_prism-clear_1345_14138.spec.fits","ceers-lr-v1","3","3.2005","3.2005","","-","0","PRISM","CLEAR","1.34","0.6","5.29","","15.9","18","","","","FITS   zfit   spl","",""
"215.128029","52.984937","ceers-lr-v1_prism-clear_1345_1414.spec.fits","ceers-lr-v1","3","6.6815","6.6815","booming Halpha","-","0","PRISM","CLEAR","4.81","0.6","5.29","2.2","37","","","","","FITS   zfit   spl","",""
"214.763859","52.718695","ceers-lr-v1_prism-clear_1345_14180.spec.fits","ceers-lr-v1","3","3.0033","3.0033","","-","0","PRISM","CLEAR","2.65","0.6","5.29","","19.8","22.5","","","","FITS   zfit   spl","",""
"215.092864","52.960698","ceers-lr-v1_prism-clear_1345_1420.spec.fits","ceers-lr-v1","3","5.296","5.296","","KNa23  z=5.296","1","PRISM","CLEAR","3.94","0.6","5.29","0.7","18.7","12.6","","","","FITS   zfit   spl","",""
